,index,wav_filename,wav_filesize,transcript
2601,3770,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/defw_a19.wav,279954,èske legliz lokal la ak misyon an se  òganizasyon paralèl a menm nivo 
1202,225,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BIFW_4G19.wav,264146,se yon wont se yon dezonè pou yon pitit aji mal ak papa l osinon pou l mete manman l deyò lakay li
2438,4409,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/dpfw_g11.wav,219798,plis pase  pwofesè pran lari pou mande gouvènman esmat la satisfè revandikasyon yo
2626,2324,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/ENMW_4R11.wav,314386,li te kanpe devan pyès chanm gemarya pitit gason chafan an ki te sekretè tanp lan
1669,463,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BXFW_3H07.wav,389258,aprè sa pandan zè ankò yo t ap di tout peche yo te fè epi yo tonbe ajenou ap adore seyè a bondye a
4460,2240,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/DZFW_4Q04.wav,414158,na ofri ansanm avè l tou katòz ti mamit farin frans melanje ak lwil oliv pou nou boule nan dife pou seyè a
1970,4555,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/ezmw_j18.wav,199114,nou mete wòch zidòl nou yo dèyè pòtay nou nan papòt lakay nou
3111,3217,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/new-O24.wav,252074,mwen mande w fè m kado de ti mango k ap pouri sou pye ou derefize m yo
2151,226,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BIFW_4G17.wav,200074,marye pitit gason nou yo marye pitit fi nou yo pou yo ka fè pitit
820,1642,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/DJFW_3C06.wav,394126,se bagay granpapa nou yo ak zansèt nou yo pa t janm wè depi yo fèt jouk jounen jòdi a
1997,863,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CTFW_3Q23.wav,200014,konsa nou toujou fè tou sa jonadab zansèt nou te ban nou lòd fè a
4528,36,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BOFW_3Z06.wav,280462,chak fwa na wè ponpon sa yo sa va fè nou chonje tou sa seyè a te ban nou lòd fè pou nou ka fè yo
3055,2253,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/DZFW_4Q23.wav,307590,plizyè òganizasyon popilè lanse yon operasyon ki pote non jan l pase pase
1248,4192,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/bgfw_l12.wav,282726,douzyèm jou a se te tou pa ayira pitit gason enan an chèf branch fanmi neftali a
3827,505,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BIFW_3i19.wav,349142,nan branch fanmi nebo a te gen jeyèl matitya zabab zebina jadayi jorèl ak benaja
2712,4141,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/cemn_y15.wav,377018,li ajoute lokal la gen enterè pou l envèsti pou fè modènizasyon an vanse yon bon sèvis koute chè
992,1450,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CNMW_2F06.wav,282402,sou chak branch sou kote yo te gen pòtre twa flè nwa kajou ak tout boujon yo sou yo
2190,3312,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/new-GG15.wav,465158,paske depi lè mwen tap fè zansèt nou yo sòti kite peyi lejip jouk rive jodi a mwen pa manke avèti yo
4322,2144,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BGFW_NN16.wav,309698,kèk tan apre sa moun peyi moab yo ak moun peyi amon yo mete ansanm ak moun mawon yo yo vin atake jozafa
1046,1004,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CPMN_2Y05.wav,243538,si yon gason pa sikonsi se pou yo disparèt li nan ras la paske li pa t kenbe kontra mwen fè ak nou an
1888,760,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CFME_4R19.wav,435762,chafan pitit gason asalya a maseya gouvènè lavil la ak joa pitit gason joakaz sekretè wa a
2469,2591,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BJFW_2H12.wav,239826,li ba li kat blanch sou tout chèf yo li ba li otorite pou l moutre notab yo sa pou yo fè
2847,1290,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CZFW_2J22.wav,343102,konsa tou sa nou wè koulye a se tankou yon pòtrè n ap gade yon jan twoub twoub nan yon glas
3598,1851,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EMFW_3O24.wav,448858,kòlè li tankou yon dife k ap boule tout tè a paske yon sèl kou a l ap disparèt tout moun ki rete sou latè
615,329,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BKMW_4E20.wav,224354,daprè lòd moyiz te resevwa nan men seyè a li pran  gason ki te chèf fanmi nan pèp izrayèl la
1318,1050,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CRMW_2E04.wav,289502,jan batis menm t ap batize moun tou nan enon toupre salim paske te gen anpil dlo la
1863,2623,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/ESFW_2K13.wav,198362,fanm peyi madyan yo te touye a te rele kòzbi
2343,1049,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CRMW_2E02.wav,386198,men lè pitit la fin fèt li bliye tout soufrans li yo tèlman li kontan dapre yon lòt timoun vin sou latè
2449,4254,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/ffmn_x18.wav,331710,jilyo apolon akize jij denstriksyon tribinal aken an fè arete meyiz ranswa ki pase  mwa nan prizon
2136,2712,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BNFW_4V14.wav,385898,jiliyis te boule byen ak pòl li te ba l pèmisyon pou li al wè zanmi l yo pou li al chache sa l te bezwen
1065,2284,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EMFW_4S16.wav,706558,li fè nwaj yo leve kote syèl la kole ak latè a li fè zèklè ak lapli li fè van yo soti kote li sere yo a
1772,4009,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/dtmw_w19.wav,307898,izrayèl menm te renmen jozèf plis pase tout lòt pitit li yo paske li te fin granmoun lè jozèf te fèt
4590,2847,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EMFW_4I09.wav,330502,lè jezi fin di pawòl sa yo li kite peyi galile a li ale nan zòn peyi jide ki lòt bò larivyè jouden an
131,3019,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EMMW_4J07.wav,278502,wi mèt nou pral swiv konsèy ou menm ak lòt moun ki gen respè pou kòmandman bondye nou an te ban nou
3754,1880,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/ELMN_3P21.wav,414534,wa pran gwo gode m lan gode an ajan an wa mete l nan bout sak pi piti a ansanm ak tout lajan l lan
3482,3277,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/new-Q13.wav,326114,pran kèk gwo wòch antere yo nan mòtye pave ki devan pòt pou antre kay farawon an lavil tapanès
77,1314,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CCFN_4K21.wav,386026,batcheba pitit fi amiyel la fe kat pitit gason pou li chimea chabab natan ak salomon
3451,58,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BGFN_4i07.wav,280454,yo dwe pran responsablite tou pou obeyisans ak ministè efikas elèv frè yo
2898,1142,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/DDFN_2N06.wav,334630,jounen jodi a popilasyon nan kavayon ap mande jouk kilè fanmi viktim koudeta yo ap jwenn jistis
2052,3883,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/bgfn_s01.wav,248690,lè moun ta di pou w fè yon ti deplasman nan vil la osnon nan alantou a
4168,2937,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EPMS_4W16.wav,397714,ma ba ou tout kòmandman tout lòd ak tout prensip pou ou moutre yo pou yo ka swiv yo nan peyi m ap ba yo a
724,4451,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/eqmx_m24.wav,289610,lè sa a joram pitit gason jozafa a t ap mache sou  zan depi li t ap gouvène nan peyi jida
1314,743,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CKMW_2N02.wav,352590,piga nou marye pitit fi nou yo ak pitit gason yo ni piga nou chwazi pitit fi yo pou pitit gason nou yo
3980,3244,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/new-Y14.wav,318314,gen ka gal nan nèsin nan enstitisyon epi nan sant kote yo okipe timoun 
1851,346,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BKMW_4E18.wav,153062,gen zanj ki di yon bagay gen lòt zanj ki di yon lòt bagay
2317,4469,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/cjfw_k10.wav,203190,yo mande li èske lalwa nou pèmèt yon nonm kite ak madanm li pou nenpòt ki kòz
3995,1589,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/ECMN_3A11.wav,375342,nou wè lwil sa a se ak li pou nou sèvi de pitit an pitit pou mete moun osinon nenpòt bagay apa pou mwen
872,131,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BMMS_4C22.wav,147106,yo sezi bèf vèv la jouk li resi peye dèt li
1372,1538,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CFME_3R03.wav,297362,lè sa a nan lavil souz kapital peyi a te gen yon jwif ki te rele madoche
1855,1700,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CEMN_3B07.wav,428094,se pou n remake yon jou aprè eleksyon yo toni blè bwote nan kay premye minis la san bri san kont
4430,1782,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EIMW_3I02.wav,363082,neri te pitit mèlki mèlki te pitit adi adi te pitit kozam kozam te pitit elmadam elmadam te pitit è
2965,1492,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CDMW_4A10.wav,287038,lè david fin pale ak sayil kè jonatan pitit gason sayil la vin louvri pou david
3802,961,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/DAFW_2K05.wav,275738,yo vin rapòte bay rebeka sa ki te sòti nan bouch ezaou premye pitit gason l lan
1319,446,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BWFW_3G11.wav,228562,fèmti nouvèl venis lan kite yon vid nan zafè enfòmasyon onivo kominote okap la
2560,3514,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/MRAB0002_g07.wav,238582,mwen menm mwen te pè anpil lè m wè jan seyè a te fache paske li te fache kont pou l te disparèt nou nèt
4532,2993,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EOMW_4H09.wav,273698,madichon pou moun k ap plede di mwen pral bati yon gwo kay ak chanm byen laj nan chanmòt yo
2635,2438,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EDFW_2O04.wav,269154,aprè grèv san limit pwofesè yo ki ekzije pou ministè edikasyon nasyonal satisfè revandikasyon yo
4407,3130,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/new-W11.wav,350410,lè sa a yon tèt bourik te koute  pyès ajan yon demi liv kaka pijon te koute  pyès ajan
3531,2689,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BMMS_4W07.wav,280566,kote manman dinoran ogisten ak jilandre ipolit oblije kite kay yo pou ale viv nan lòt zòn kay vwazinay
375,3214,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/new-O04.wav,459802,rès tè ki rete nan pòsyon mitan an tap mezire  kilomèt edmi longè sou de kilomèt edmi lajè
1908,3733,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/bh_3e25.wav,279798,e n ap lanse yon pinga bay tout makout tout nèg ki panse pou ta vin antre bouch yo nan mouvman sa a
333,1872,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/ELMN_3P23.wav,421990,se konsa sou plas ki devan pòtay dlo yo esdras li nan liv lalwa a pou yo depi granmaten jouk rive midi
3919,2874,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EOMW_4X18.wav,313058,mèt se poutèt sa se pa sèlman moun ki te gen gode a nan men l lan ki esklav ou se nou tout ki esklav ou
4007,2090,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BFFW_II25.wav,279658,epi nap di si nou te viv nan tan zansèt nou yo nou pa ta dakò ak yo lè yo tap touye pwofèt yo
2365,2724,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BNFW_4V03.wav,272474,li te fè pati gran konsèy jwif yo men li pa t dakò ak sa lòt yo te fè ni ak sa yo te deside
1604,64,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BGFN_4i09.wav,369330,lè jezi fin di pawòl sa yo li kite peyi galile a li ale nan zòn peyi jide ki lòt bò larivyè jouden an
1118,3847,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/cqmw_c19.wav,372946,y ale betani pa sèlman poutèt jezi mentou pou wè laza jezi te fè leve sòti vivan nan lanmò a
3678,2044,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EAFW_4A25.wav,359378,la wete rad fen blan li te mete sou li pou li te ka antre nan kote ki apa nèt pou seyè a la kite yo la
3491,1395,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CEMN_3U12.wav,260486,gen lòt menm k ap sèvi ak bwa ak zèb chèch ak pay
4501,1555,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/CLMW_2Q09.wav,291978,anpil nan yo pat fè swivan sa lwa sou bidjè a di pou yo fè
3622,2061,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/EAFW_4A05.wav,402126,lè jezi rive lòt bò lanmè a nan peyi gadarenyen yo  moun sòti nan mitan tonm mò yo yo vin devan li
1943,151,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/BFMS_4J02.wav,110698,m ap kite w kounye a al fè travay ou
2958,4128,/lustre/groups/caliskangrp/adimaini/deepspeech/cmu_wav/cemn_y06.wav,137090,m ap ba w  goud pou yo
